operator_id,missed_calls,avg_waiting_time,avg_call_duration,outbound_calls,inbound_calls,internal_calls,total_calls_count,total_calls,missed_call_rate,outbound_activity,score_missed,score_wait,score_outbound,inefficiency_score
900742,3,23.68421052631579,92.78947368421052,9,10,1,42,19,0.15789473684210525,0.47368421052631576,0.15789473684210525,0.05126452494873548,0.5263157894736843,0.17583732057416268
900746,11,30.93548387096774,166.06451612903226,20,11,3,77,31,0.3548387096774194,0.6451612903225806,0.3548387096774194,0.06695992179863147,0.3548387096774194,0.2540811339198436
900788,16,25.738095238095237,299.7857142857143,39,45,0,224,84,0.19047619047619047,0.4642857142857143,0.19047619047619047,0.055710162853019995,0.5357142857142857,0.1950937950937951
900790,7,42.38461538461539,338.7692307692308,18,8,0,105,26,0.2692307692307692,0.6923076923076923,0.2692307692307692,0.09174159174159174,0.3076923076923077,0.2128787878787879
900792,2,22.333333333333332,28.0,5,1,1,9,6,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.04834054834054834,0.16666666666666663,0.20858585858585857
900826,53,63.28651685393258,306.185393258427,128,50,0,610,178,0.29775280898876405,0.7191011235955056,0.29775280898876405,0.1369838027141398,0.2808988764044944,0.2389555669050051
900892,84,69.27799227799228,355.03861003861005,167,92,22,1352,259,0.32432432432432434,0.6447876447876448,0.32432432432432434,0.14995236423807853,0.35521235521235517,0.26792734292734294
900894,41,34.79577464788732,220.72535211267606,96,46,9,342,142,0.2887323943661972,0.676056338028169,0.2887323943661972,0.07531552954088165,0.323943661971831,0.2193181818181818
901034,4,14.941176470588236,109.3529411764706,7,10,1,25,17,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.03234020881079705,0.5882352941176471,0.21720142602495546
901038,6,17.653846153846153,195.92307692307693,22,4,9,38,26,0.23076923076923078,0.8461538461538461,0.23076923076923078,0.03821178821178821,0.15384615384615385,0.15183566433566434
901178,14,46.666666666666664,340.1041666666667,18,30,10,248,48,0.2916666666666667,0.375,0.2916666666666667,0.10101010101010101,0.625,0.27493686868686873
901350,0,76.72222222222223,113.27777777777777,0,36,0,111,36,0.0,0.0,0.0,0.16606541606541608,1.0,0.20812289562289563
901492,1,30.151515151515152,115.18181818181819,3,30,0,42,33,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.06526301980847436,0.9090909090909091,0.17435720844811753
901498,0,66.25,49.5,0,4,0,5,4,0.0,0.0,0.0,0.14339826839826839,1.0,0.20018939393939392
901584,28,22.097014925373134,155.17164179104478,84,50,3,314,134,0.208955223880597,0.6268656716417911,0.208955223880597,0.04782903663500678,0.3731343283582089,0.17718792401628222
901586,9,18.721311475409838,169.70491803278688,33,28,1,140,61,0.14754098360655737,0.5409836065573771,0.14754098360655737,0.0405223192108438,0.4590163934426229,0.15680576254346745
901588,7,19.142857142857142,181.12244897959184,28,21,1,91,49,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.04143475572047001,0.4285714285714286,0.15021645021645022
901734,0,30.428571428571427,182.57142857142858,0,14,0,30,14,0.0,0.0,0.0,0.06586270871985157,1.0,0.17305194805194804
901880,123,124.875,431.30555555555554,165,51,39,1746,216,0.5694444444444444,0.7638888888888888,0.5694444444444444,0.2702922077922078,0.23611111111111116,0.4147411616161616
901884,114,98.48109965635739,485.2439862542955,196,95,73,1724,291,0.3917525773195876,0.6735395189003437,0.3917525773195876,0.21316255336873893,0.3264604810996563,0.3194522545038009
901886,56,159.5958904109589,378.513698630137,93,53,9,1148,146,0.3835616438356164,0.636986301369863,0.3835616438356164,0.34544565024017077,0.363013698630137,0.3671388542963885
901894,0,82.44444444444444,344.55555555555554,0,9,0,30,9,0.0,0.0,0.0,0.17845117845117844,1.0,0.21245791245791246
901992,10,137.72,221.32,17,8,0,161,25,0.4,0.68,0.4,0.2980952380952381,0.31999999999999995,0.35233333333333333
901996,3,124.2,185.6,4,1,1,29,5,0.6,0.8,0.6,0.2688311688311688,0.19999999999999996,0.424090909090909
902238,1,6.5,10.5,1,1,0,2,2,0.5,0.5,0.5,0.01406926406926407,0.5,0.32992424242424245
902510,32,129.35,322.9875,56,24,1,464,80,0.4,0.7,0.4,0.279978354978355,0.30000000000000004,0.3429924242424242
902532,37,120.27,395.09,68,32,7,603,100,0.37,0.68,0.37,0.2603246753246753,0.31999999999999995,0.3241136363636363
902608,8,88.21052631578948,230.10526315789474,13,6,5,98,19,0.42105263157894735,0.6842105263157895,0.42105263157894735,0.19093187514240148,0.3157894736842105,0.32472089314194574
902720,27,95.29545454545455,347.4886363636364,53,35,9,579,88,0.3068181818181818,0.6022727272727273,0.3068181818181818,0.206267217630854,0.3977272727272727,0.2852617079889807
902742,28,203.93939393939394,229.24242424242425,33,0,5,351,33,0.8484848484848485,1.0,0.8484848484848485,0.4414272596090778,0.0,0.5787419651056015
902744,23,112.8125,335.1875,32,0,17,252,32,0.71875,1.0,0.71875,0.24418290043290045,0.0,0.44483901515151514
902746,23,57.15384615384615,70.88461538461539,26,0,17,122,26,0.8846153846153846,1.0,0.8846153846153846,0.12370962370962371,0.0,0.4856060606060606
902748,11,85.6,249.93333333333334,15,0,10,82,15,0.7333333333333333,1.0,0.7333333333333333,0.18528138528138527,0.0,0.43151515151515146
902774,19,149.76923076923077,212.26923076923077,26,0,9,197,26,0.7307692307692307,1.0,0.7307692307692307,0.3241758241758242,0.0,0.4788461538461538
902776,13,90.0625,255.125,16,0,11,85,16,0.8125,1.0,0.8125,0.1949404761904762,0.0,0.4744791666666667
902778,21,61.64705882352941,200.1764705882353,34,0,10,119,34,0.6176470588235294,1.0,0.6176470588235294,0.13343519225872166,0.0,0.3555258467023173
902782,17,118.83333333333333,92.66666666666667,18,0,9,87,18,0.9444444444444444,1.0,0.9444444444444444,0.25721500721500723,0.0,0.5622474747474747
902906,0,21.15,139.85,0,40,0,49,40,0.0,0.0,0.0,0.045779220779220774,1.0,0.16602272727272727
902910,1,37.18181818181818,78.9090909090909,0,22,0,31,22,0.045454545454545456,0.0,0.045454545454545456,0.08048012593467138,1.0,0.2008953168044077
903254,80,109.81938325991189,321.4977973568282,152,75,1,1360,227,0.3524229074889868,0.6696035242290749,0.3524229074889868,0.23770429277037206,0.3303964757709251,0.30896742757976237
903292,0,48.875,566.25,7,9,0,78,16,0.0,0.4375,0.0,0.1057900432900433,0.5625,0.12140151515151515
903312,14,42.392857142857146,225.22619047619048,26,58,5,199,84,0.16666666666666666,0.30952380952380953,0.16666666666666666,0.09175943104514533,0.6904761904761905,0.21902056277056275
903318,62,81.13496932515338,374.2085889570552,109,54,27,720,163,0.3803680981595092,0.6687116564417178,0.3803680981595092,0.1756168167211112,0.3312883435582822,0.30134318646588587
903390,0,20.285714285714285,68.57142857142857,0,7,0,9,7,0.0,0.0,0.0,0.043908472479901046,1.0,0.16536796536796536
903512,0,70.0,143.58823529411765,0,17,3,28,17,0.0,0.0,0.0,0.15151515151515152,1.0,0.20303030303030303
903974,0,61.666666666666664,32.333333333333336,0,3,0,11,3,0.0,0.0,0.0,0.13347763347763347,1.0,0.1967171717171717
903976,0,21.0,67.0,0,2,0,5,2,0.0,0.0,0.0,0.045454545454545456,1.0,0.1659090909090909
903978,3,15.0,46.0,4,2,3,18,6,0.5,0.6666666666666666,0.5,0.032467532467532464,0.33333333333333337,0.31136363636363634
904014,16,111.30434782608695,283.9347826086956,32,14,2,328,46,0.34782608695652173,0.6956521739130435,0.34782608695652173,0.240918501788067,0.30434782608695654,0.3038866930171278
904016,17,85.7,183.18,23,27,4,227,50,0.34,0.46,0.34,0.1854978354978355,0.54,0.31592424242424244
904038,40,37.25308641975309,485.7716049382716,96,66,1,525,162,0.24691358024691357,0.5925925925925926,0.24691358024691357,0.08063438618994175,0.40740740740740744,0.2127899364010475
904044,13,35.205882352941174,503.25,22,46,0,144,68,0.19117647058823528,0.3235294117647059,0.19117647058823528,0.07620320855614973,0.6764705882352942,0.22372994652406417
904058,0,18.294117647058822,73.0,0,17,0,19,17,0.0,0.0,0.0,0.03959765724471607,1.0,0.16385918003565061
904200,2,27.923076923076923,42.23076923076923,6,7,2,20,13,0.15384615384615385,0.46153846153846156,0.15384615384615385,0.06043956043956044,0.5384615384615384,0.17884615384615382
904202,9,77.5909090909091,276.8636363636364,15,7,4,94,22,0.4090909090909091,0.6818181818181818,0.4090909090909091,0.16794569067296342,0.31818181818181823,0.3110537190082645
904204,6,44.18518518518518,76.74074074074075,23,4,3,64,27,0.2222222222222222,0.8518518518518519,0.2222222222222222,0.0956389289722623,0.14814814814814814,0.16680695847362512
904284,0,24.870967741935484,97.19354838709677,0,31,0,49,31,0.0,0.0,0.0,0.05383326351068286,1.0,0.168841642228739
904344,3,25.25,68.25,1,3,1,12,4,0.75,0.25,0.75,0.054653679653679656,0.75,0.5066287878787878
904372,0,31.0,15.666666666666666,0,3,0,4,3,0.0,0.0,0.0,0.0670995670995671,1.0,0.17348484848484846
905082,0,34.0,5.0,0,2,0,4,2,0.0,0.0,0.0,0.0735930735930736,1.0,0.17575757575757575
905104,26,42.725,251.025,89,71,27,536,160,0.1625,0.55625,0.1625,0.09247835497835498,0.44375,0.18017992424242424
905300,2,38.23529411764706,33.94117647058823,0,17,0,29,17,0.11764705882352941,0.0,0.11764705882352941,0.08276037687802394,1.0,0.2377896613190731
905308,1,15.0,0.0,1,0,True,3,1,1.0,1.0,1.0,0.032467532467532464,0.0,0.5113636363636364
905430,15,127.71875,403.125,16,16,2,213,32,0.46875,0.5,0.46875,0.27644751082251084,0.5,0.4061316287878788
905432,5,158.9090909090909,195.0,5,6,0,79,11,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.3439590712317985,0.5454545454545454,0.42947658402203853
905470,0,10.0,94.0,1,0,True,3,1,0.0,1.0,0.0,0.021645021645021644,0.0,0.007575757575757575
905472,2,22.0,21.8,3,2,3,11,5,0.4,0.6,0.4,0.047619047619047616,0.4,0.27666666666666667
905478,0,36.0,22.0,0,1,False,1,1,0.0,0.0,0.0,0.07792207792207792,1.0,0.17727272727272728
905480,1,5.0,0.0,1,0,True,1,1,1.0,1.0,1.0,0.010822510822510822,0.0,0.5037878787878788
905538,80,129.03846153846155,273.03365384615387,149,59,81,1667,208,0.38461538461538464,0.7163461538461539,0.38461538461538464,0.2793040293040293,0.28365384615384615,0.3326121794871795
905542,82,92.359375,239.31770833333334,136,56,52,1204,192,0.4270833333333333,0.7083333333333334,0.4270833333333333,0.1999120670995671,0.29166666666666663,0.32726089015151516
905564,83,54.691943127962084,214.53554502369667,179,32,90,792,211,0.3933649289099526,0.8483412322274881,0.3933649289099526,0.11838082928130321,0.15165876777251186,0.2608645698693092
905566,84,53.75,211.60576923076923,182,26,81,882,208,0.40384615384615385,0.875,0.40384615384615385,0.11634199134199134,0.125,0.2613927738927739
905570,14,22.822222222222223,144.9111111111111,45,0,42,102,45,0.3111111111111111,1.0,0.3111111111111111,0.0493987493987494,0.0,0.17284511784511786
905574,51,32.78048780487805,127.59349593495935,119,4,80,479,123,0.4146341463414634,0.967479674796748,0.4146341463414634,0.07095343680709534,0.03252032520325199,0.23702882483370288
905840,2,23.0,66.66666666666667,6,0,0,7,6,0.3333333333333333,1.0,0.3333333333333333,0.049783549783549784,0.0,0.18409090909090908
905842,68,124.01680672268908,354.7731092436975,117,2,0,994,119,0.5714285714285714,0.9831932773109243,0.5714285714285714,0.2684346465859071,0.01680672268907568,0.38218742042271453
905844,52,139.23529411764707,325.4957983193277,103,16,0,787,119,0.4369747899159664,0.865546218487395,0.4369747899159664,0.3013750954927426,0.134453781512605,0.3441367456073338
905862,4,28.69047619047619,142.04761904761904,1,41,0,109,42,0.09523809523809523,0.023809523809523808,0.09523809523809523,0.06210059781488353,0.9761904761904762,0.21578282828282824
905870,24,110.02816901408451,446.7887323943662,39,32,0,423,71,0.3380281690140845,0.5492957746478874,0.3380281690140845,0.23815620998719592,0.45070422535211263,0.3199743918053777
905930,38,33.232,277.304,89,36,17,436,125,0.304,0.712,0.304,0.07193073593073593,0.28800000000000003,0.22037575757575756
905932,46,30.66386554621849,262.3613445378151,92,27,16,356,119,0.3865546218487395,0.773109243697479,0.3865546218487395,0.06637200334679326,0.22689075630252098,0.25054112554112556
905934,5,9.533333333333333,145.2,14,1,3,19,15,0.3333333333333333,0.9333333333333333,0.3333333333333333,0.020634920634920634,0.06666666666666665,0.18388888888888888
906070,16,38.23529411764706,205.0,26,8,0,111,34,0.47058823529411764,0.7647058823529411,0.47058823529411764,0.08276037687802394,0.23529411764705888,0.29955436720142603
906076,1,49.0,373.5,1,1,0,7,2,0.5,0.5,0.5,0.10606060606060606,0.5,0.3621212121212121
906294,45,28.912087912087912,314.3076923076923,129,53,72,620,182,0.24725274725274726,0.7087912087912088,0.24725274725274726,0.06258027686599116,0.2912087912087912,0.1892107892107892
906296,28,20.247524752475247,100.95049504950495,98,3,77,236,101,0.27722772277227725,0.9702970297029703,0.27722772277227725,0.043825811152543824,0.02970297029702973,0.15840834083408342
906392,22,23.216216216216218,70.5945945945946,29,8,25,80,37,0.5945945945945946,0.7837837837837838,0.5945945945945946,0.05025155025155025,0.21621621621621623,0.34731777231777233
906394,46,39.25581395348837,387.6046511627907,106,23,70,575,129,0.35658914728682173,0.8217054263565892,0.35658914728682173,0.08496929427161985,0.17829457364341084,0.23477801268498943
906396,35,48.03703703703704,301.85185185185185,101,34,58,559,135,0.25925925925925924,0.7481481481481481,0.25925925925925924,0.10397627064293731,0.2518518518518519,0.20379910213243543
906398,13,31.576271186440678,165.11864406779662,31,28,27,107,59,0.22033898305084745,0.5254237288135594,0.22033898305084745,0.06834690732995818,0.47457627118644063,0.20527734976887518
906400,50,44.5722891566265,238.3012048192771,121,45,72,606,166,0.30120481927710846,0.7289156626506024,0.30120481927710846,0.09647681635633443,0.27108433734939763,0.22503194596568094
906402,5,25.58823529411765,105.3529411764706,11,6,7,24,17,0.29411764705882354,0.6470588235294118,0.29411764705882354,0.05538579067990833,0.3529411764705882,0.2193850267379679
906404,56,93.26811594202898,494.5217391304348,114,24,49,755,138,0.4057971014492754,0.8260869565217391,0.4057971014492754,0.20187903883556058,0.17391304347826086,0.299643170838823
906406,81,107.78421052631579,439.5578947368421,163,27,79,1444,190,0.4263157894736842,0.8578947368421053,0.4263157894736842,0.2332991569833675,0.14210526315789473,0.3161283891547049
906408,19,69.52459016393442,309.27868852459017,38,23,32,239,61,0.3114754098360656,0.6229508196721312,0.3114754098360656,0.15048612589596194,0.3770491803278688,0.26496522603079975
906410,10,111.35416666666667,306.8541666666667,14,34,2,224,48,0.20833333333333334,0.2916666666666667,0.20833333333333334,0.24102633477633478,0.7083333333333333,0.2947758838383838
906412,41,36.03125,194.38541666666666,81,15,48,354,96,0.4270833333333333,0.84375,0.4270833333333333,0.07798971861471861,0.15625,0.2642755681818182
906416,9,39.41025641025641,366.3076923076923,33,6,26,88,39,0.23076923076923078,0.8461538461538461,0.23076923076923078,0.0853035853035853,0.15384615384615385,0.1683177933177933
906418,1,19.428571428571427,63.57142857142857,3,4,2,9,7,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.042053184910327765,0.5714285714285714,0.17186147186147183
906420,6,29.88235294117647,192.76470588235293,12,5,10,38,17,0.35294117647058826,0.7058823529411765,0.35294117647058826,0.0646804176215941,0.2941176470588235,0.24322638146167558
906680,30,73.82706766917293,149.57142857142858,70,63,16,369,133,0.22556390977443608,0.5263157894736842,0.22556390977443608,0.1597988477687726,0.4736842105263158,0.23976418318523582
906866,10,124.3157894736842,254.42105263157896,19,0,8,156,19,0.5263157894736842,1.0,0.5263157894736842,0.26908179539758487,0.0,0.3573365231259968
907174,49,203.19480519480518,239.2987012987013,68,9,9,830,77,0.6363636363636364,0.8831168831168831,0.6363636363636364,0.4398155956597515,0.11688311688311692,0.4896497441951987
907178,26,24.35820895522388,118.05970149253731,64,3,32,164,67,0.3880597014925373,0.9552238805970149,0.3880597014925373,0.0527233960069781,0.04477611940298509,0.21919945725915876
907180,14,28.91176470588235,143.08823529411765,34,0,22,87,34,0.4117647058823529,1.0,0.4117647058823529,0.06257957728545964,0.0,0.22778520499108734
907182,26,19.206349206349206,183.34920634920636,88,38,80,339,126,0.20634920634920634,0.6984126984126984,0.20634920634920634,0.04157218442932729,0.3015873015873016,0.16296296296296298
907224,46,28.993506493506494,177.78571428571428,130,24,46,367,154,0.2987012987012987,0.8441558441558441,0.2987012987012987,0.06275650756170237,0.1558441558441559,0.19469205037386855
907440,23,20.54255319148936,104.95744680851064,88,6,68,197,94,0.24468085106382978,0.9361702127659575,0.24468085106382978,0.04446440084737957,0.06382978723404253,0.1474774339136041
907442,14,31.08,70.52,50,0,35,93,50,0.28,1.0,0.28,0.06727272727272728,0.0,0.16354545454545455
907502,2,81.03076923076924,202.24615384615385,0,65,0,263,65,0.03076923076923077,0.0,0.03076923076923077,0.17539127539127541,1.0,0.22677156177156177
907504,5,16.615384615384617,34.76923076923077,9,4,8,30,13,0.38461538461538464,0.6923076923076923,0.38461538461538464,0.03596403596403597,0.3076923076923077,0.2510489510489511
907618,0,35.0,39.0,0,1,False,1,1,0.0,0.0,0.0,0.07575757575757576,1.0,0.1765151515151515
907952,21,16.683760683760685,173.4102564102564,81,36,81,245,117,0.1794871794871795,0.6923076923076923,0.1794871794871795,0.03611203611203612,0.3076923076923077,0.14853664853664855
907964,12,14.022727272727273,184.45454545454547,30,14,28,81,44,0.2727272727272727,0.6818181818181818,0.2727272727272727,0.030352223534041718,0.31818181818181823,0.1947141873278237
907970,27,12.23076923076923,166.6813186813187,75,16,74,190,91,0.2967032967032967,0.8241758241758241,0.2967032967032967,0.026473526473526472,0.17582417582417587,0.183991008991009
907972,3,21.3,75.6,5,5,1,14,10,0.3,0.5,0.3,0.046103896103896105,0.5,0.24113636363636365
907974,0,9.666666666666666,427.0,0,3,0,3,3,0.0,0.0,0.0,0.020923520923520924,1.0,0.1573232323232323
907982,13,23.49438202247191,160.12359550561797,50,39,45,165,89,0.14606741573033707,0.5617977528089888,0.14606741573033707,0.050853640741281195,0.4382022471910112,0.15656281920326864
907986,31,30.275,180.45,79,1,79,502,80,0.3875,0.9875,0.3875,0.06553030303030302,0.012499999999999956,0.21856060606060604
907994,17,16.41860465116279,185.8139534883721,58,28,58,162,86,0.19767441860465115,0.6744186046511628,0.19767441860465115,0.035538105305547164,0.32558139534883723,0.16011275546159268
907998,0,26.0,23.0,1,0,False,2,1,0.0,1.0,0.0,0.05627705627705628,0.0,0.019696969696969695
908002,4,28.2,22.333333333333332,10,5,0,24,15,0.26666666666666666,0.6666666666666666,0.26666666666666666,0.06103896103896104,0.33333333333333337,0.2046969696969697
908078,5,24.245283018867923,148.69811320754718,20,33,0,115,53,0.09433962264150944,0.37735849056603776,0.09433962264150944,0.052478967573307195,0.6226415094339622,0.15893367638650657
908080,0,15.428571428571429,178.0,1,6,1,8,7,0.0,0.14285714285714285,0.0,0.03339517625231911,0.8571428571428572,0.14025974025974028
908082,2,13.424242424242424,159.54545454545453,11,22,1,51,33,0.06060606060606061,0.3333333333333333,0.06060606060606061,0.02905680178407451,0.6666666666666667,0.1404729109274564
908098,0,60.0,99.5,0,4,0,9,4,0.0,0.0,0.0,0.12987012987012986,1.0,0.19545454545454544
908130,0,28.333333333333332,74.66666666666667,0,3,1,3,3,0.0,0.0,0.0,0.06132756132756133,1.0,0.17146464646464646
908152,0,60.0,71.2,0,10,1,15,10,0.0,0.0,0.0,0.12987012987012986,1.0,0.19545454545454544
908162,0,79.5,140.5,0,2,0,3,2,0.0,0.0,0.0,0.17207792207792208,1.0,0.2102272727272727
908180,0,15.0,6.0,0,1,True,1,1,0.0,0.0,0.0,0.032467532467532464,1.0,0.16136363636363635
908300,0,93.66666666666667,16.666666666666668,0,3,2,5,3,0.0,0.0,0.0,0.20274170274170275,1.0,0.22095959595959597
908640,4,58.84615384615385,385.7692307692308,13,0,7,82,13,0.3076923076923077,1.0,0.3076923076923077,0.12737262737262736,0.0,0.19842657342657344
908718,2,38.666666666666664,14.666666666666666,3,0,1,3,3,0.6666666666666666,1.0,0.6666666666666666,0.0836940836940837,0.0,0.36262626262626263
908834,2,149.5,285.1666666666667,2,4,0,25,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3235930735930736,0.6666666666666667,0.3799242424242424
908958,33,118.98461538461538,483.3692307692308,56,74,23,664,130,0.25384615384615383,0.4307692307692308,0.25384615384615383,0.2575424575424575,0.5692307692307692,0.30244755244755245
908960,30,105.8502994011976,426.2754491017964,54,113,24,823,167,0.17964071856287425,0.32335329341317365,0.17964071856287425,0.22911320216709438,0.6766467065868264,0.2715069860279441
908984,1,112.0,180.66666666666666,3,0,0,13,3,0.3333333333333333,1.0,0.3333333333333333,0.24242424242424243,0.0,0.25151515151515147
909134,7,94.8,404.28,6,69,1,209,75,0.09333333333333334,0.08,0.09333333333333334,0.20519480519480518,0.92,0.2564848484848485
909308,3,116.33333333333333,0.0,3,0,0,15,3,1.0,1.0,1.0,0.2518037518037518,0.0,0.5881313131313132
909392,0,26.0,102.6,0,5,0,5,5,0.0,0.0,0.0,0.05627705627705628,1.0,0.16969696969696968
909502,13,250.61111111111111,370.72222222222223,18,0,1,198,18,0.7222222222222222,1.0,0.7222222222222222,0.5424482924482924,0.0,0.5509680134680135
909624,0,50.5,77.5,0,2,1,3,2,0.0,0.0,0.0,0.10930735930735931,1.0,0.18825757575757573
909768,0,42.0,278.64285714285717,0,14,0,14,14,0.0,0.0,0.0,0.09090909090909091,1.0,0.18181818181818182
909892,1,14.4,95.4,2,3,0,8,5,0.2,0.4,0.2,0.03116883116883117,0.6,0.20090909090909093
909894,0,13.0,19.0,0,1,False,1,1,0.0,0.0,0.0,0.02813852813852814,1.0,0.15984848484848485
909896,0,9.0,16.0,0,1,False,1,1,0.0,0.0,0.0,0.01948051948051948,1.0,0.1568181818181818
909910,48,24.03875968992248,225.2248062015504,129,0,65,340,129,0.37209302325581395,1.0,0.37209302325581395,0.052031947380784586,0.0,0.2042576932111816
910018,0,55.81818181818182,382.1636363636364,0,55,3,126,55,0.0,0.0,0.0,0.12081857536402991,1.0,0.19228650137741046
910038,0,15.0,102.0,0,2,0,2,2,0.0,0.0,0.0,0.032467532467532464,1.0,0.16136363636363635
910044,0,28.2,250.7,0,10,0,19,10,0.0,0.0,0.0,0.06103896103896104,1.0,0.17136363636363636
910224,0,19.125,41.625,0,8,0,11,8,0.0,0.0,0.0,0.041396103896103896,1.0,0.16448863636363636
910226,2,16.5,43.375,0,8,0,8,8,0.25,0.0,0.25,0.03571428571428571,1.0,0.2875
910516,0,31.32,90.36,0,25,0,35,25,0.0,0.0,0.0,0.06779220779220779,1.0,0.17372727272727273
910520,19,53.232142857142854,327.7142857142857,56,0,0,227,56,0.3392857142857143,1.0,0.3392857142857143,0.11522108843537414,0.0,0.2099702380952381
910524,4,54.5,296.5,8,0,1,38,8,0.5,1.0,0.5,0.11796536796536797,0.0,0.29128787878787876
910530,7,286.0,230.55555555555554,9,0,0,123,9,0.7777777777777778,1.0,0.7777777777777778,0.6190476190476191,0.0,0.6055555555555556
910532,7,91.47368421052632,336.3157894736842,19,0,0,128,19,0.3684210526315789,1.0,0.3684210526315789,0.19799498746867167,0.0,0.2535087719298246
910540,1,56.19047619047619,509.74603174603175,0,63,0,169,63,0.015873015873015872,0.0,0.015873015873015872,0.12162440733869305,1.0,0.2005050505050505
910594,1,246.0,40.5,2,0,0,28,2,0.5,1.0,0.5,0.5324675324675324,0.0,0.43636363636363634
910902,0,24.666666666666668,740.1111111111111,9,0,0,17,9,0.0,1.0,0.0,0.05339105339105339,0.0,0.018686868686868686
910926,0,35.0,1192.8333333333333,6,0,0,16,6,0.0,1.0,0.0,0.07575757575757576,0.0,0.026515151515151516
910958,0,70.9,79.2,0,10,2,13,10,0.0,0.0,0.0,0.15346320346320347,1.0,0.2037121212121212
911102,3,44.791666666666664,64.83333333333333,0,24,0,36,24,0.125,0.0,0.125,0.09695165945165944,1.0,0.2464330808080808
911104,0,13.0,137.0,0,1,False,1,1,0.0,0.0,0.0,0.02813852813852814,1.0,0.15984848484848485
911136,1,90.88,556.0,0,50,0,228,50,0.02,0.0,0.02,0.1967099567099567,1.0,0.22884848484848483
911138,4,100.6,649.2666666666667,0,60,0,307,60,0.06666666666666667,0.0,0.06666666666666667,0.21774891774891775,1.0,0.2595454545454545
911140,2,54.583333333333336,260.80555555555554,0,36,0,75,36,0.05555555555555555,0.0,0.05555555555555555,0.11814574314574315,1.0,0.21912878787878787
911142,3,65.88888888888889,51.333333333333336,0,18,0,26,18,0.16666666666666666,0.0,0.16666666666666666,0.1426166426166426,1.0,0.2832491582491582
911152,0,43.0,59.0,0,1,False,2,1,0.0,0.0,0.0,0.09307359307359307,1.0,0.18257575757575756
911214,0,18.0,10.5,0,2,0,2,2,0.0,0.0,0.0,0.03896103896103896,1.0,0.16363636363636364
911310,22,63.46,277.12,40,60,4,429,100,0.22,0.4,0.22,0.13735930735930735,0.6,0.24807575757575756
912010,2,49.333333333333336,156.92592592592592,0,54,2,146,54,0.037037037037037035,0.0,0.037037037037037035,0.10678210678210678,1.0,0.20589225589225588
912252,34,49.51851851851852,249.9537037037037,79,29,0,311,108,0.3148148148148148,0.7314814814814815,0.3148148148148148,0.10718294051627385,0.2685185185185185,0.23519921436588104
912296,44,63.46153846153846,398.62307692307695,82,48,0,676,130,0.3384615384615385,0.6307692307692307,0.3384615384615385,0.13736263736263735,0.36923076923076925,0.2726923076923077
912684,1,59.411764705882355,139.47058823529412,0,17,3,28,17,0.058823529411764705,0.0,0.058823529411764705,0.12859689330277566,1.0,0.22442067736185384
912722,70,31.459715639810426,211.12322274881515,160,51,78,607,211,0.33175355450236965,0.7582938388625592,0.33175355450236965,0.06809462259699227,0.2417061611374408,0.22596581933074825
913474,2,48.4,33.8,4,1,0,13,5,0.4,0.8,0.4,0.10476190476190476,0.19999999999999996,0.26666666666666666
913780,0,29.666666666666668,87.33333333333333,0,3,0,5,3,0.0,0.0,0.0,0.06421356421356422,1.0,0.17247474747474748
913788,59,144.82584269662922,505.2247191011236,116,62,0,1601,178,0.33146067415730335,0.651685393258427,0.33146067415730335,0.31347584999270395,0.348314606741573,0.327694075587334
913868,4,47.4,130.2,4,1,2,44,5,0.8,0.8,0.8,0.10259740259740259,0.19999999999999996,0.4659090909090909
913886,1,13.5,19.0,0,2,0,2,2,0.5,0.0,0.5,0.02922077922077922,1.0,0.4102272727272728
913938,51,108.47058823529412,198.33333333333334,76,26,2,548,102,0.5,0.7450980392156863,0.5,0.23478482302011713,0.2549019607843137,0.370409982174688
913942,57,95.25,255.23958333333334,50,46,9,602,96,0.59375,0.5208333333333334,0.59375,0.20616883116883117,0.47916666666666663,0.4409090909090909
913984,2,18.75,53.25,3,1,2,12,4,0.5,0.75,0.5,0.040584415584415584,0.25,0.30170454545454545
914036,3,139.6,450.0,5,0,1,35,5,0.6,1.0,0.6,0.30216450216450214,0.0,0.40575757575757576
914050,18,90.33333333333333,220.91666666666666,26,10,3,152,36,0.5,0.7222222222222222,0.5,0.19552669552669552,0.2777777777777778,0.3601010101010101
914052,36,191.94805194805195,274.54545454545456,77,0,0,968,77,0.4675324675324675,1.0,0.4675324675324675,0.41547197391353236,0.0,0.37918142463597004
914168,1,55.166666666666664,197.83333333333334,5,1,0,11,6,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.11940836940836941,0.16666666666666663,0.1501262626262626
914170,2,24.333333333333332,426.0,3,6,0,19,9,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.052669552669552665,0.6666666666666667,0.22954545454545455
914172,0,34.5,56.5,0,4,0,12,4,0.0,0.0,0.0,0.07467532467532467,1.0,0.17613636363636362
